State,State Code,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,MCD - Drug/Alcohol Induced Cause,MCD - Drug/Alcohol Induced Cause Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Deaths,Population,Crude Rate
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2019,2019,153,2064852,7.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2020,2020,201,2091557,9.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2021,2021,273,2127415,12.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2022,2022,363,2151212,16.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,35-39 years,35-39,2023,2023,369,2187529,16.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2018,2018,103,1850945,5.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2019,2019,140,1877587,7.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2020,2020,182,1927702,9.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2021,2021,263,1992801,13.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2022,2022,318,2052394,15.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,40-44 years,40-44,2023,2023,326,2120407,15.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2018,2018,109,1847367,5.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2019,2019,129,1853407,7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2020,2020,176,1850386,9.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2021,2021,214,1842949,11.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2022,2022,258,1856501,13.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,45-49 years,45-49,2023,2023,268,1889295,14.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2018,2018,136,1705590,8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2019,2019,118,1700691,6.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2020,2020,189,1726449,10.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2021,2021,206,1784120,11.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2022,2022,248,1820166,13.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,50-54 years,50-54,2023,2023,263,1850065,14.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2018,2018,148,1712901,8.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2019,2019,139,1721845,8.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2020,2020,169,1713628,9.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2021,2021,201,1709592,11.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2022,2022,256,1684359,15.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,55-59 years,55-59,2023,2023,256,1686608,15.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2018,2018,99,1521389,6.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2019,2019,108,1553397,7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2020,2020,148,1585096,9.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2021,2021,221,1611004,13.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2022,2022,193,1617808,11.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,60-64 years ,60-64,2023,2023,287,1652778,17.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2018,2018,49,1226455,4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2019,2019,60,1261142,4.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2020,2020,64,1305244,4.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2021,2021,121,1340363,9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2022,2022,114,1369271,8.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,65-69 years,65-69,2023,2023,123,1424544,8.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2018,2018,10,940074,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2019,2019,18,983886,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2020,2020,23,1034668,2.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2021,2021,27,1068210,2.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2022,2022,36,1069219,3.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,70-74 years,70-74,2023,2023,58,1109496,5.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,75-79 years,75-79,2021,2021,14,678523,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,75-79 years,75-79,2022,2022,10,745616,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other drug-induced causes,D9,75-79 years,75-79,2023,2023,11,792844,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,15-19 years,15-19,2022,2022,10,2152692,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,15-19 years,15-19,2023,2023,15,2205154,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2018,2018,15,1998543,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2019,2019,18,2002525,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2020,2020,35,2030723,1.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2021,2021,37,2030728,1.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2022,2022,45,2191176,2.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,20-24 years,20-24,2023,2023,44,2118618,2.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2018,2018,31,2159807,1.4
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2019,2019,33,2172297,1.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2020,2020,61,2173086,2.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2021,2021,77,2104070,3.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2022,2022,76,2133941,3.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,25-29 years,25-29,2023,2023,60,2148699,2.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2018,2018,42,2076521,2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2019,2019,46,2104466,2.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2020,2020,75,2145484,3.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2021,2021,75,2153866,3.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2022,2022,85,2203467,3.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,30-34 years,30-34,2023,2023,83,2252638,3.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2018,2018,45,2030827,2.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2019,2019,44,2064852,2.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2020,2020,54,2091557,2.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2021,2021,69,2127415,3.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2022,2022,93,2151212,4.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,35-39 years,35-39,2023,2023,103,2187529,4.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2018,2018,32,1850945,1.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2019,2019,57,1877587,3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2020,2020,51,1927702,2.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2021,2021,72,1992801,3.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2022,2022,87,2052394,4.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,40-44 years,40-44,2023,2023,110,2120407,5.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2018,2018,42,1847367,2.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2019,2019,42,1853407,2.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2020,2020,53,1850386,2.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2021,2021,70,1842949,3.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2022,2022,60,1856501,3.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,45-49 years,45-49,2023,2023,58,1889295,3.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2018,2018,53,1705590,3.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2019,2019,34,1700691,2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2020,2020,57,1726449,3.3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2021,2021,55,1784120,3.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2022,2022,58,1820166,3.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,50-54 years,50-54,2023,2023,52,1850065,2.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,55-59 years,55-59,2018,2018,51,1712901,3
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,55-59 years,55-59,2019,2019,33,1721845,1.9
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,55-59 years,55-59,2020,2020,48,1713628,2.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,55-59 years,55-59,2021,2021,36,1709592,2.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,55-59 years,55-59,2022,2022,52,1684359,3.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,55-59 years,55-59,2023,2023,63,1686608,3.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,60-64 years ,60-64,2018,2018,23,1521389,1.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,60-64 years ,60-64,2019,2019,28,1553397,1.8
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,60-64 years ,60-64,2020,2020,40,1585096,2.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,60-64 years ,60-64,2021,2021,40,1611004,2.5
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,60-64 years ,60-64,2022,2022,43,1617808,2.7
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,60-64 years ,60-64,2023,2023,53,1652778,3.2
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,65-69 years,65-69,2018,2018,10,1226455,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,65-69 years,65-69,2020,2020,11,1305244,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,65-69 years,65-69,2021,2021,18,1340363,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,65-69 years,65-69,2022,2022,22,1369271,1.6
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,"Alcohol poisonings (overdose) (X45, X65, Y15)",A1,65-69 years,65-69,2023,2023,19,1424544,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,20-24 years,20-24,2023,2023,11,2118618,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,25-29 years,25-29,2018,2018,11,2159807,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,25-29 years,25-29,2019,2019,11,2172297,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,25-29 years,25-29,2020,2020,17,2173086,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,25-29 years,25-29,2021,2021,21,2104070,1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,25-29 years,25-29,2022,2022,23,2133941,1.1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,25-29 years,25-29,2023,2023,21,2148699,1
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,30-34 years,30-34,2018,2018,14,2076521,Unreliable
Texas,48,Drug poisonings (overdose) Unintentional (X40-X44),D1,All other alcohol-induced causes,A9,30-34 years,30-34,2019,2019,11,2104466,Unreliable
